,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
275,0.36284173,2.126984,4.595005,0.0,0.5242418,0.2029539,1.8132583,0.0,3.4389763,2.6193175,0.9004827,1.6656458,1.180692,1.8525875,1.3780239,0.0,4.253691,2.0252059,0.0,1.9252057
276,0.9364567,0.0,7.3585234,0.0,0.0,0.3773319,2.0915658,0.0,3.4483538,2.8918529,0.47937536,0.648762,0.9190898,0.36900195,1.0452616,0.0,2.8136973,1.6428058,0.0,2.4913335
277,0.9364567,0.0,7.3585234,0.0,0.0,0.3773319,2.0915658,0.0,3.4483538,2.8918529,0.47937536,0.648762,0.9190898,0.36900195,1.0452616,0.0,2.8136973,1.6428058,0.0,2.4913335
278,0.43130487,1.2100898,4.813573,0.0,0.29991952,0.10827867,1.3791751,0.0,3.3644023,2.7550983,0.6600405,1.5015583,0.8226187,1.4283884,0.9380506,0.0,3.6442428,1.5203161,0.0,1.6969635
279,0.43130487,1.2100898,4.813573,0.0,0.29991952,0.10827867,1.3791751,0.0,3.3644023,2.7550983,0.6600405,1.5015583,0.8226187,1.4283884,0.9380506,0.0,3.6442428,1.5203161,0.0,1.6969635
280,0.24097617,2.964497,5.077948,0.0,0.8658041,0.0,1.4057884,0.0,5.100354,4.1528716,1.1446981,3.0495133,1.1032217,3.122951,1.2329241,0.0,6.3018856,2.1396732,0.0,1.8251295
281,0.92700934,0.57488215,7.021106,0.0,0.0,0.8059203,3.1194258,0.0,2.5189211,1.7642243,0.6877643,0.0,1.5469115,0.114831656,1.8671345,0.0,2.1815426,2.4103954,0.04594204,3.0105252
282,0.2783912,2.1599247,5.1643915,0.0,0.65079284,0.0,0.8265436,0.0,4.935254,4.2908144,0.93411297,2.959345,0.7193723,2.7445805,0.7974238,0.0,5.8826146,1.5239187,0.0,1.4107445
283,0.23234117,4.2810946,4.808691,0.0,1.1064774,0.34424603,2.7332377,0.0,4.4781947,3.1343842,1.5099987,2.5708065,1.9571252,3.2345004,2.264026,0.0,6.30064,3.2749386,0.0,2.597168
284,0.23234117,4.2810946,4.808691,0.0,1.1064774,0.34424603,2.7332377,0.0,4.4781947,3.1343842,1.5099987,2.5708065,1.9571252,3.2345004,2.264026,0.0,6.30064,3.2749386,0.0,2.597168
285,0.7275014,1.9646637,5.8191013,0.0,0.25538632,0.97323763,3.686716,0.0,2.1670175,1.1289353,0.9814743,0.028602533,2.0547163,0.68020153,2.456694,0.0,2.63152,3.109496,0.12390536,3.211029
286,0.24265248,3.077075,4.734358,0.0,0.84252685,0.028394606,1.6719226,0.0,4.4595113,3.5449872,1.1744318,2.6557488,1.2673507,2.83288,1.4592328,0.0,5.8341208,2.24475,0.0,1.859127
287,0.70701253,1.2702621,5.6356974,0.0,0.12515996,0.7552339,2.9707174,0.0,2.2193983,1.4060056,0.7685051,0.14236712,1.597037,0.52357423,1.9053552,0.0,2.393602,2.474432,0.050177872,2.7274032
288,0.18584909,3.9092805,2.8713431,0.0,0.87344843,0.8138528,3.287784,0.0,1.87883,0.6152263,1.3193715,0.78654027,2.223753,1.8446602,2.632626,0.0,3.5550487,3.319989,0.057607174,2.5102882
289,0.17392442,2.926672,3.75564,0.0,0.78469074,0.10745016,1.6387521,0.0,3.5933406,2.7250023,1.0696349,2.1465387,1.2411997,2.4548845,1.4313263,0.0,4.9231977,2.125517,0.0,1.6815321
290,0.1805779,2.9859924,3.8850803,0.0,0.80072254,0.10291453,1.664144,0.0,3.7163575,2.8339357,1.0942867,2.2193546,1.2598298,2.5282564,1.4527441,0.0,5.0704393,2.167784,0.0,1.7194173
291,0.17392442,2.926672,3.75564,0.0,0.78469074,0.10745016,1.6387521,0.0,3.5933406,2.7250023,1.0696349,2.1465387,1.2411997,2.4548845,1.4313263,0.0,4.9231977,2.125517,0.0,1.6815321
292,0.18057798,2.9859922,3.8850803,0.0,0.8007225,0.1029146,1.664144,0.0,3.7163572,2.8339355,1.0942867,2.2193546,1.2598295,2.5282562,1.452744,0.0,5.0704393,2.1677842,0.0,1.7194173
293,0.30245155,2.9308558,4.644713,0.0,0.75658476,0.20148557,2.037311,0.0,3.9144232,2.929811,1.1302127,2.1092238,1.4177474,2.427894,1.6525834,0.0,5.138109,2.4353461,0.0,2.10548
294,0.123496614,5.1478558,3.5322077,0.0,1.2501225,0.719491,3.5341458,0.0,3.1699245,1.6630247,1.703202,1.8239303,2.5292892,2.982373,2.9603271,0.0,5.4902706,3.9076726,0.0,2.815781
295,0.6482748,0.9699515,6.2276196,0.0,0.18348904,0.19392666,1.7768258,0.0,3.8113575,3.1777134,0.68605393,1.4543517,0.95082295,1.3168197,1.0910757,0.0,3.9379613,1.7380953,0.0,2.1475506
296,0.0,4.983392,2.6435175,0.0,1.3355875,0.27365097,2.4018776,0.0,3.6595078,2.3461523,1.5822748,2.5761504,1.9404466,3.4138236,2.254223,0.0,5.990465,3.179881,0.0,2.0045354
297,0.6476626,0.08545515,6.6592374,0.0,0.045990005,0.0,0.6983093,0.0,4.609864,4.302352,0.44998747,2.1009216,0.28706002,1.4545074,0.25977984,0.0,4.369393,0.8628227,0.0,1.5480528
298,0.27166727,4.6563153,3.3353064,0.0,0.9954414,1.1819553,4.381256,0.0,1.7007132,0.17823221,1.5782275,0.47200364,2.8701558,1.8613093,3.3783257,0.0,3.6506193,4.1909714,0.17070186,3.2560987
299,0.7400578,1.016237,6.75603,0.0,0.15441084,0.35187155,2.194736,0.0,3.7231388,3.0558083,0.7565275,1.2478478,1.1658002,1.1489776,1.346841,0.0,3.8376565,1.9984643,0.0,2.409213
300,0.07826514,2.5682912,4.0991516,0.0,0.82969874,0.0,0.37769985,0.0,5.039691,4.3581333,0.9514559,3.3683429,0.5664285,3.205,0.61064595,0.0,6.2473955,1.3545644,0.0,1.0327116
301,0.48074293,0.8627472,5.3535776,0.0,0.24709561,0.0,1.0058609,0.0,3.9461548,3.4180832,0.58248305,1.8513153,0.55986303,1.5713079,0.6321266,0.0,4.099948,1.2113991,0.0,1.5607264
302,0.17558116,2.9744086,4.455533,0.0,0.8511526,0.0,1.2798482,0.0,4.5998607,3.7608318,1.1131759,2.8897772,1.0590414,2.9551241,1.2060161,0.0,5.955541,1.9637573,0.0,1.5852759
303,0.19093025,3.6612697,4.4054184,0.0,0.9756498,0.14310355,2.0401094,0.0,4.3156986,3.2053838,1.3097427,2.5957842,1.5413039,3.030436,1.7827066,0.0,5.951248,2.650908,0.0,2.0825024
304,0.12687406,5.0194564,3.6055176,0.0,1.228417,0.6559037,3.3624992,0.0,3.2934446,1.8209367,1.6636939,1.9052389,2.43176,2.9992309,2.8459046,0.0,5.550481,3.7823005,0.0,2.7212887
305,0.35860443,2.7469096,5.0932784,0.0,0.7077471,0.18409246,1.9844036,0.0,4.094941,3.1769066,1.1170831,2.1620817,1.3705661,2.4106917,1.5908504,0.0,5.2216363,2.3763366,0.0,2.10058
306,0.35860443,2.7469096,5.0932784,0.0,0.7077471,0.18409246,1.9844036,0.0,4.094941,3.1769066,1.1170831,2.1620817,1.3705661,2.4106917,1.5908504,0.0,5.2216363,2.3763366,0.0,2.10058
307,0.35860443,2.7469096,5.0932784,0.0,0.7077471,0.18409246,1.9844036,0.0,4.094941,3.1769066,1.1170831,2.1620817,1.3705661,2.4106917,1.5908504,0.0,5.2216363,2.3763366,0.0,2.10058
308,0.35860443,2.7469096,5.0932784,0.0,0.7077471,0.18409246,1.9844036,0.0,4.094941,3.1769066,1.1170831,2.1620817,1.3705661,2.4106917,1.5908504,0.0,5.2216363,2.3763366,0.0,2.10058
309,0.2831484,4.508807,5.0398145,0.0,1.1254578,0.5107353,3.1763263,0.0,4.274433,2.849478,1.6113634,2.3339076,2.226633,3.1255984,2.5952334,0.0,6.223423,3.6084995,0.0,2.879192
310,0.20750068,3.3016238,4.5666943,0.0,0.9029993,0.027640464,1.7552793,0.0,4.5069265,3.4777923,1.204243,2.7003694,1.3298973,2.9725494,1.5395954,0.0,5.9625635,2.387243,0.0,1.9511607
311,0.20750068,3.3016238,4.5666943,0.0,0.9029993,0.027640464,1.7552793,0.0,4.5069265,3.4777923,1.204243,2.7003694,1.3298973,2.9725494,1.5395954,0.0,5.9625635,2.387243,0.0,1.9511607
312,0.09800924,4.6210656,3.473565,0.0,1.1504748,0.5065529,2.8872852,0.0,3.3401222,2.0315084,1.5493679,2.0334392,2.144263,2.9382546,2.5177171,0.0,5.473364,3.369845,0.0,2.3908248
313,0.36733043,4.0937204,4.2202787,0.0,0.8755077,0.9875673,3.965702,0.0,2.339808,0.9318567,1.4674084,0.78142023,2.5563889,1.901856,3.0336843,0.0,4.0334373,3.8542001,0.096514314,3.1462603
314,0.35981423,2.5454407,4.7177944,0.0,0.62750405,0.27932966,2.1159968,0.0,3.5892863,2.6677618,1.0312077,1.7691925,1.3894775,2.0641112,1.6015692,0.0,4.5916147,2.3309264,0.0,2.1518703
315,0.30398816,2.0914454,4.074875,0.0,0.51850283,0.18447745,1.6722397,0.0,3.1487694,2.373144,0.8519809,1.5646634,1.1144413,1.7843103,1.3014202,0.0,3.9656358,1.9305172,0.0,1.7851053
316,0.09677012,4.5483437,2.9408338,0.0,1.0960703,0.67386687,3.157055,0.0,2.5928648,1.2523503,1.4949911,1.4620013,2.2624269,2.533055,2.663426,0.0,4.637306,3.4705684,0.0,2.461853
317,0.79164803,0.24487385,7.0339584,0.0,0.0,0.15018173,1.6261505,0.0,4.0336328,3.5074046,0.52963585,1.3617883,0.75282013,1.0277148,0.840662,0.0,3.7044718,1.5121229,0.0,2.1953716
318,0.0110706985,4.4584446,3.6423583,0.0,1.2247769,0.080963686,1.969222,0.0,4.4587383,3.2353094,1.4720906,2.9898174,1.6477933,3.576877,1.9072297,0.0,6.5468683,2.830686,0.0,1.932148
319,0.14380991,4.260822,3.157895,0.0,1.0042951,0.69513375,3.163537,0.0,2.5200868,1.2177761,1.4259164,1.3273087,2.221176,2.335678,2.6255841,0.0,4.416376,3.3916416,0.0,2.515108
320,0.94623756,0.5921974,7.1196885,0.0,0.0,0.8410123,3.2322688,0.0,2.4926317,1.711081,0.70597327,0.0,1.601688,0.06840885,1.9428599,0.0,2.1245275,2.4903994,0.05206006,3.094102
321,0.09333786,3.858236,3.7494402,0.0,1.0499749,0.117827706,1.9070251,0.0,4.1236734,2.9969015,1.3109058,2.6041603,1.5265746,3.1236148,1.7574522,0.0,5.861603,2.622439,0.0,1.9266782
322,0.0,4.0587893,3.4431574,0.0,1.1387882,0.0,1.5574076,0.0,4.377526,3.323309,1.3406354,3.005259,1.400053,3.4440422,1.6067247,0.0,6.3199663,2.4429662,0.0,1.6236446
323,0.09996846,4.9722986,3.2405992,0.0,1.2042062,0.6995851,3.4012818,0.0,2.9652781,1.5101025,1.6269155,1.7132909,2.4374328,2.8446398,2.853214,0.0,5.201606,3.7648106,0.0,2.7050986
324,0.23620483,2.3492346,4.6051207,0.0,0.6845386,0.0,1.0247809,0.0,4.497488,3.7578845,0.94317037,2.6881747,0.8436246,2.649726,0.954939,0.0,5.5032597,1.6827252,0.0,1.4822142
325,0.0,3.6517112,3.407721,0.0,1.0491685,0.0,1.2925854,0.0,4.3787403,3.3879504,1.2156248,2.9810672,1.1876354,3.2922025,1.3640368,0.0,6.0807047,2.177316,0.0,1.486707
326,0.3622674,5.0262895,4.124462,0.0,1.0620439,1.3340888,4.932542,0.0,1.9950432,0.32769936,1.7469349,0.4945544,3.1873822,2.015671,3.7517762,0.0,4.078908,4.6728973,0.18489951,3.724481
327,0.043678805,3.8369954,4.183895,0.0,1.1338485,0.0,1.2372563,0.0,5.192036,4.1839437,1.326004,3.5109272,1.1810426,3.715872,1.334109,0.0,6.997446,2.232082,0.0,1.5611241
328,0.0,3.4299264,3.2614617,0.0,1.0301749,0.0,0.8259015,0.0,4.559216,3.6914186,1.1455958,3.2252574,0.9356656,3.3846483,1.0620956,0.0,6.2276487,1.8183278,0.0,1.1769322
329,0.62159103,1.1475878,6.3094673,0.0,0.2584861,0.14549953,1.6914291,0.0,4.0845075,3.4498131,0.7544223,1.7118791,0.947889,1.5413282,1.0665344,0.0,4.321653,1.7306683,0.0,2.0718842
330,0.610314,0.18545006,6.7498236,0.0,0.1375979,0.0,0.43196365,0.0,5.1821566,4.7958584,0.47799253,2.5272703,0.15922812,1.8088275,0.12524301,0.0,4.903969,0.79729724,0.0,1.4400892
331,0.0,4.510791,3.4337714,0.0,1.2887185,0.0,1.5366111,0.0,4.807555,3.6842957,1.4751463,3.4249399,1.4514029,3.875174,1.6628298,0.0,7.0008073,2.5735378,0.0,1.6278553
332,0.15904847,4.0849433,3.134756,0.0,0.9655057,0.6814421,3.0839112,0.0,2.4445105,1.209506,1.3772583,1.2683733,2.1467113,2.233048,2.5437913,0.0,4.2361107,3.2756681,0.0,2.4299972
333,0.2002752,4.6133714,3.218043,0.0,1.0363681,0.9618962,3.8630462,0.0,2.1080368,0.6526985,1.5460452,0.90216184,2.6063385,2.1655529,3.0926852,0.0,4.0929165,3.8994088,0.08841747,2.9367113
334,0.0,3.4690752,3.955595,0.0,1.1031151,0.0,0.49160567,0.0,5.5242834,4.705467,1.2077433,3.9243731,0.76789784,3.8857796,0.83837867,0.0,7.2406764,1.6766566,0.0,1.0681579
335,0.043508694,4.2642994,3.4626088,0.0,1.1427188,0.19090539,2.1292787,0.0,3.95639,2.7668862,1.4135633,2.570366,1.7058052,3.2175283,1.9863081,0.0,5.9451246,2.8434336,0.0,1.9873667
336,0.45711452,0.43405032,5.3095827,0.0,0.18915962,0.0,0.44959354,0.0,4.185042,3.8042698,0.4535207,2.094837,0.22567014,1.5819373,0.23027068,0.0,4.1329937,0.7765552,0.0,1.2047324
337,0.10538388,3.9842525,3.7644856,0.0,1.0614716,0.21606159,2.1776733,0.0,3.9246182,2.7670734,1.3615406,2.4387233,1.6725545,3.0061917,1.9502671,0.0,5.7216005,2.778068,0.0,2.0463345
338,0.45819956,3.4581902,5.71483,0.0,0.8140055,0.5432352,3.0891547,0.0,4.100155,2.845694,1.3617727,1.9000571,1.9861699,2.4784036,2.2989607,0.0,5.4083557,3.2445588,0.0,2.903564
339,0.45819956,3.4581902,5.71483,0.0,0.8140055,0.5432352,3.0891547,0.0,4.100155,2.845694,1.3617727,1.9000571,1.9861699,2.4784036,2.2989607,0.0,5.4083557,3.2445588,0.0,2.903564
340,0.0,3.4762526,3.5038917,0.0,1.068093,0.0,0.66805637,0.0,4.9693165,4.132351,1.1774976,3.5472178,0.8670105,3.6308312,0.95772815,0.0,6.6772003,1.755187,0.0,1.1022539
341,0.21008721,2.2599351,3.6785016,0.0,0.59565234,0.034938417,1.3293033,0.0,3.307551,2.6139493,0.86692107,1.9254968,0.981599,2.0573874,1.1452384,0.0,4.3303714,1.7250338,0.0,1.462476
342,0.13422349,1.8253498,4.5341916,0.0,0.69400215,0.0,0.0,0.0,5.406848,4.934963,0.7965032,3.5886328,0.16766973,3.0869317,0.11920144,0.0,6.2611732,0.82184887,0.0,0.7475749
343,0.16631922,3.424664,4.4826565,0.0,0.9577954,0.0,1.6236589,0.0,4.6544485,3.6414733,1.2428472,2.8802977,1.3058922,3.1525874,1.4865739,0.0,6.1898403,2.351664,0.0,1.8561394
344,0.0,3.8415976,2.984913,0.0,1.0737988,0.012303688,1.5280473,0.0,3.8900008,2.8795776,1.2520723,2.6879988,1.3504233,3.1439252,1.559329,0.0,5.7203317,2.3350925,0.0,1.5363389
345,0.14497304,4.076396,3.6530542,0.0,1.0151325,0.4343053,2.6366925,0.0,3.3427176,2.1246357,1.3850172,1.94501,1.9203326,2.7148786,2.2606854,0.0,5.1972733,3.0737982,0.0,2.3047683
346,0.5669181,0.11554737,6.2843084,0.0,0.11888696,0.0,0.37020743,0.0,4.8254147,4.4703007,0.42705446,2.3451362,0.12421138,1.6575589,0.08564395,0.0,4.527565,0.70698214,0.0,1.3209758
347,0.0,3.872573,3.5587595,0.0,1.1900966,0.0,0.7945762,0.0,5.2209425,4.299486,1.3030925,3.763203,0.9867479,3.9028487,1.0995885,0.0,7.1278496,1.9477181,0.0,1.1805427
348,0.0,3.9020848,3.4586868,0.0,1.1775825,0.0,0.94465876,0.0,5.0013924,4.0441265,1.3014737,3.5862184,1.0646373,3.7902117,1.1949329,0.0,6.9113665,2.0402546,0.0,1.2566161
349,0.0,4.380746,3.4455628,0.0,1.2530608,0.0,1.5182052,0.0,4.703511,3.61042,1.4427707,3.322691,1.4247193,3.759853,1.6436843,0.0,6.821684,2.5218744,0.0,1.5986862
350,0.0,4.408059,3.377017,0.0,1.2408131,0.0,1.7025778,0.0,4.4687233,3.3342638,1.4466146,3.1221223,1.5182128,3.6319366,1.7572473,0.0,6.5890245,2.6349149,0.0,1.6983049
351,0.32625866,1.4492712,5.8545165,0.0,0.5615613,0.0,0.09840089,0.0,5.884138,5.366042,0.75829613,3.5344815,0.21158564,2.9349122,0.17084505,0.0,6.4124155,0.9520763,0.0,1.1316913
352,0.350767,5.215168,4.2992826,0.0,1.1252984,1.28473,4.9115667,0.0,2.319836,0.6189322,1.8026637,0.7519474,3.1957498,2.2584844,3.7607608,0.0,4.496023,4.7301536,0.15587282,3.7381032
353,0.26740572,3.3289638,4.006961,0.0,0.79883236,0.42496735,2.5160255,0.0,3.1423776,2.055427,1.2065396,1.6279981,1.7357123,2.2288601,2.0395904,0.0,4.584202,2.7801108,0.0,2.2642083
354,0.26654512,1.9157946,4.702034,0.0,0.5896313,0.0,0.740775,0.0,4.564048,3.8990707,0.8152924,2.6930091,0.63124156,2.515421,0.69195145,0.0,5.332734,1.3959756,0.0,1.3525226
355,0.33755162,1.2655524,5.5473127,0.0,0.4867445,0.0,0.19261101,0.0,5.38706,4.8885336,0.68250024,3.1594548,0.22474733,2.610241,0.19809638,0.0,5.805971,0.9231125,0.0,1.1383097
356,0.19099185,2.355175,5.1001363,0.0,0.7856564,0.0,0.38500795,0.0,5.653475,4.9789677,0.95929736,3.620452,0.5098622,3.2948742,0.52890766,0.0,6.7227716,1.3305674,0.0,1.1946529
357,0.568452,0.28514823,6.464676,0.0,0.17179123,0.0,0.38145155,0.0,5.0848627,4.7146444,0.4839928,2.5445738,0.15486938,1.85199,0.11559372,0.0,4.889351,0.7678777,0.0,1.3578577
358,0.35284957,4.5023947,4.188361,0.0,0.9762467,1.1069328,4.314999,0.0,2.3064814,0.7653911,1.5866358,0.75154626,2.8034503,2.0225236,3.3130453,0.0,4.135561,4.1847553,0.11372453,3.3700042
359,0.57157344,1.5867343,5.2585373,0.0,0.29756522,0.48780617,2.4163535,0.0,2.9056292,2.0646267,0.8054779,0.8875778,1.3642123,1.1441753,1.5991864,0.0,3.2729034,2.255792,0.0,2.4203372
360,0.29578298,1.9461148,5.298687,0.0,0.62150276,0.0,0.6964737,0.0,5.1736846,4.4849515,0.86608785,3.0489585,0.58916104,2.782464,0.63342786,0.0,5.9400268,1.4076865,0.0,1.4210205
361,0.02870579,4.703719,3.92985,0.0,1.2856447,0.11773057,2.1659358,0.0,4.6763425,3.3838449,1.5641623,3.1017814,1.784718,3.729126,2.0619931,0.0,6.849739,3.0363567,0.0,2.0949173
362,0.8020949,0.6177817,6.53986,0.0,0.0,0.55466616,2.512938,0.0,2.906043,2.2508326,0.6334631,0.500584,1.2622343,0.52475256,1.4565737,0.0,2.747537,2.054073,0.0,2.6033225
363,0.0,4.098669,3.4789567,0.0,1.1814888,0.0,1.3474597,0.0,4.6826725,3.6534863,1.3545015,3.29205,1.2980475,3.6468096,1.4871309,0.0,6.666975,2.3347783,0.0,1.5039173
364,0.035237968,4.046793,4.0825996,0.0,1.1717556,0.0,1.4390129,0.0,5.07911,4.009097,1.3811829,3.4332414,1.3209475,3.7529018,1.4918275,0.0,6.9942436,2.4260824,0.0,1.6852643
365,0.46577352,3.4570785,5.329036,0.0,0.7589803,0.6836655,3.3208795,0.0,3.382215,2.1556633,1.3400137,1.4116292,2.1247132,2.1337538,2.4894838,0.0,4.7772126,3.341858,0.0,2.955879
366,0.50017875,1.522905,6.4831133,0.0,0.47045553,0.0,1.0623182,0.0,5.328574,4.651295,0.83358526,2.7970378,0.68309474,2.45582,0.7493231,0.0,5.762738,1.5525682,0.0,1.8012637
367,0.08044138,2.906809,3.8980515,0.0,0.8775421,0.0,0.91362184,0.0,4.56421,3.7618809,1.0538892,2.9935853,0.88053083,3.0427806,0.98901904,0.0,5.8913283,1.7412534,0.0,1.2908204
368,0.13111176,3.6800835,3.9479854,0.0,0.9999082,0.12241785,1.9252453,0.0,4.119179,3.0098176,1.2825813,2.5307174,1.4984663,2.9993262,1.7336025,0.0,5.7653456,2.5794601,0.0,1.9565847
369,0.0,4.0325055,3.2742703,0.0,1.1614023,0.0,1.2812763,0.0,4.552463,3.5337186,1.3190528,3.2257051,1.2548504,3.5936434,1.4459171,0.0,6.4993596,2.2831037,0.0,1.4520423
370,0.35305825,1.1742314,5.3647747,0.0,0.44233572,0.0,0.31506222,0.0,5.047413,4.5284185,0.64774823,2.8796828,0.2790029,2.392795,0.26154304,0.0,5.388632,0.96389943,0.0,1.1853718
371,0.047622263,3.982958,3.8399699,0.0,1.109849,0.0037106294,1.7189639,0.0,4.530929,3.4413188,1.3500317,3.002496,1.4336863,3.4052815,1.6513803,0.0,6.3708024,2.5349765,0.0,1.8019407
372,0.6150565,1.8025763,5.7018766,0.0,0.31947154,0.51191235,2.6143003,0.0,3.0845277,2.2354112,0.9002602,0.99314713,1.5165706,1.2861115,1.7705656,0.0,3.6536384,2.4560082,0.0,2.551875
373,0.30510396,4.1320834,4.458351,0.0,0.96063066,0.72245765,3.4169478,0.0,3.171694,1.8222678,1.4898894,1.4889086,2.3023572,2.4134116,2.7134457,0.0,4.9109473,3.586073,0.0,2.877133
374,0.0,5.2166176,3.1737986,0.0,1.3941813,0.26340333,2.5031426,0.0,4.1283064,2.766693,1.6797705,2.8633733,2.0281737,3.704654,2.3576355,0.0,6.5972204,3.3397179,0.0,2.1604354
375,0.58267003,3.0388832,4.841947,0.0,0.5103169,1.1692817,4.2123995,0.0,1.7264152,0.48599792,1.2350665,0.0,2.5039306,1.0030317,2.960043,0.0,2.7727144,3.6681907,0.16758588,3.369112
376,0.2705849,3.9793777,3.8174582,0.0,0.9177128,0.7241738,3.2888598,0.0,2.682219,1.3814679,1.3977363,1.2440771,2.2160165,2.1723428,2.6237135,0.0,4.3764734,3.4106052,0.0023115575,2.6772628
377,0.51842314,3.4514837,4.5398827,0.0,0.6208558,1.1994354,4.3449116,0.0,1.6870048,0.3577137,1.3254298,0.043415673,2.6417274,1.1721538,3.1224036,0.0,2.960913,3.86096,0.18104956,3.4019055
378,0.08324899,3.9117463,3.5139523,0.0,1.0470746,0.1880082,2.025856,0.0,3.809681,2.6928477,1.3189504,2.4222102,1.5952368,2.9963303,1.8496995,0.0,5.5875177,2.6738355,0.0,1.9136593
379,0.13075233,4.3170342,3.7205157,0.0,1.0944366,0.41394,2.6874163,0.0,3.6051579,2.2987947,1.4582303,2.1248598,1.9792166,2.931794,2.317567,0.0,5.539609,3.2003946,0.0,2.3612576
380,0.7080089,1.5905976,5.9298687,0.0,0.22258475,0.73659384,3.0623772,0.0,2.6597457,1.7588258,0.88148564,0.46288142,1.6937534,0.84135026,1.9725139,0.0,3.0017357,2.6371121,0.030932963,2.8484654
381,0.0,3.5323184,3.5078492,0.0,1.036276,0.0,1.0501428,0.0,4.5624466,3.672546,1.1980789,3.158266,1.068397,3.3709996,1.2124367,0.0,6.2725163,1.9949124,0.0,1.3224167
382,0.59320927,2.5481386,5.7736025,0.0,0.50947416,0.7138663,3.2122333,0.0,3.1298723,2.050703,1.1261798,0.98499095,1.9228915,1.5252743,2.2437093,0.0,3.9575512,3.0239697,0.0,2.9220054
383,0.17782602,4.8415794,4.0569363,0.0,1.1945795,0.5913139,3.2919421,0.0,3.6251402,2.177506,1.6329174,2.0756078,2.343956,3.0496573,2.7491035,0.0,5.7897453,3.7109203,0.0,2.777063
384,0.0,3.968545,3.3740819,0.0,1.1598129,0.0,1.1942279,0.0,4.6837335,3.6903908,1.313466,3.3135796,1.2030708,3.629901,1.3701171,0.0,6.6010504,2.2135801,0.0,1.4075345
385,0.1283158,3.8690906,3.5921724,0.0,0.9920839,0.31826377,2.307128,0.0,3.475338,2.367405,1.3371956,2.1023111,1.7388309,2.749789,2.0261936,0.0,5.2346606,2.8086011,0.0,2.053594
386,0.6436503,0.10580563,5.727767,0.0,0.0,0.13602826,1.3369966,0.0,3.2430458,2.7824678,0.3991714,1.0324093,0.59596324,0.7478562,0.6851406,0.0,2.909803,1.1898586,0.0,1.8135355
387,0.6436503,0.10580563,5.727767,0.0,0.0,0.13602826,1.3369966,0.0,3.2430458,2.7824678,0.3991714,1.0324093,0.59596324,0.7478562,0.6851406,0.0,2.909803,1.1898586,0.0,1.8135355
388,0.6226683,2.1456056,6.231184,0.0,0.44313645,0.511163,2.7322202,0.0,3.661203,2.7185822,1.0446595,1.3520405,1.6293228,1.6258764,1.8892058,0.0,4.3315153,2.6460805,0.0,2.6870365
389,0.46063337,3.2162933,4.9270525,0.0,0.68596363,0.7206463,3.2772846,0.0,2.9215083,1.7333689,1.2505503,1.09723,2.0755334,1.8341794,2.4373527,0.0,4.1885357,3.2269254,0.015507057,2.871521
390,0.44230962,3.206377,4.4994864,0.0,0.6704223,0.83712244,3.4506502,0.0,2.3915527,1.1891662,1.2414837,0.7104527,2.164125,1.5552763,2.569881,0.0,3.6160023,3.3009171,0.04583314,2.8590329
391,0.48779166,3.4831762,5.6594415,0.0,0.79507065,0.6539651,3.3322635,0.0,3.811054,2.5078285,1.3731079,1.6342182,2.1171002,2.3046374,2.4484935,0.0,5.106776,3.392337,0.0,3.0375051
392,0.48779166,3.4831762,5.6594415,0.0,0.79507065,0.6539651,3.3322635,0.0,3.811054,2.5078285,1.3731079,1.6342182,2.1171002,2.3046374,2.4484935,0.0,5.106776,3.392337,0.0,3.0375051
393,0.47832328,3.3030057,4.7552214,0.0,0.66422117,0.91043323,3.6946821,0.0,2.4356184,1.197132,1.2830105,0.66607046,2.285983,1.5522062,2.7023964,0.0,3.6832461,3.476063,0.061519116,3.0500624
394,0.3124577,2.6039019,4.9908667,0.0,0.7204901,0.015354467,1.572468,0.0,4.4516525,3.5385056,1.0366848,2.475504,1.1361194,2.5938048,1.3044565,0.0,5.4740458,2.1128504,0.0,1.9073331
395,0.44757587,2.7539756,5.351232,0.0,0.66264045,0.38204414,2.478963,0.0,3.8205972,2.762547,1.1306012,1.756294,1.5944839,2.1390934,1.8612899,0.0,4.85264,2.6690488,0.0,2.478157
396,0.44757587,2.7539756,5.351232,0.0,0.66264045,0.38204414,2.478963,0.0,3.8205972,2.762547,1.1306012,1.756294,1.5944839,2.1390934,1.8612899,0.0,4.85264,2.6690488,0.0,2.478157
397,0.08817533,4.7138786,3.759897,0.0,1.2330528,0.3910091,2.7556658,0.0,3.9720736,2.5815153,1.5691767,2.4662478,2.0541859,3.2929,2.3972018,0.0,6.0588174,3.359593,0.0,2.4180174
398,0.5351343,0.23018354,6.2755537,0.0,0.16395378,0.0,0.25123072,0.0,5.046705,4.70133,0.45313287,2.5764241,0.08606369,1.8511951,0.0338172,0.0,4.829312,0.66541946,0.0,1.2458034
399,0.0,5.172633,3.6794786,0.0,1.3905644,0.22728078,2.4663486,0.0,4.483383,3.111826,1.6943324,3.0363483,2.0171447,3.8394852,2.3455186,0.0,6.9361844,3.3475313,0.0,2.2193694
400,0.23334666,5.4196844,4.3408294,0.0,1.2843716,0.88619214,4.138249,0.0,3.457904,1.7704142,1.8368279,1.7884774,2.8446493,3.0701487,3.3220181,0.0,5.802925,4.4000945,0.0,3.3379352
